,ReportDate,TotalCases,CaseDelta,TotalTests,TestsDelta,PosTestPercent,PosPercentDiff,NegativeTests,NegDelta,bedsTotal,bedsAcute,bedsICU,bedsDelta,total_hospitalized,hospitalizedDelta,total_released,releasedDelta,caseAfrAmer,caseWhite,caseHispanic,caseAsian,caseOther,caseNotAVail,deaths,deathsDelta,deathDOD,deathAfrAmer,deathWhite,deathHispanic,pDeath70to79,pDeath80plus,pDeathAgeUnknown,pDeathGenMale,pDeathGenFemale,pDeathGenUnkn,pDeathAfrAmer,pDeathWhite,pDeathHispanic,pDeathAsian,pDeathOther,pDeathNotAvail
233,10/23/2020 02:00:00 PM,138691,712,3201774.0,32472.0,3.0,-0.1,1716603.0,11227.0,458.0,336.0,122.0,0.0,16650.0,47.0,8030.0,31.0,43093.0,36460.0,29349.0,2663.0,6438.0,20688.0,3932.0,8.0,7.0,1597.0,1679.0,449.0,28.0,78.0,0.0,71.0,75.0,0.0,55.0,73.0,12.0,6.0,0.0,0.0
234,10/24/2020 02:00:00 PM,139487,796,3234284.0,32510.0,3.04,0.04,1727440.0,10837.0,455.0,346.0,109.0,-3.0,16705.0,55.0,8055.0,25.0,43306.0,36753.0,29513.0,2673.0,6468.0,20774.0,3945.0,13.0,6.0,1602.0,1682.0,451.0,28.0,78.0,0.0,71.0,75.0,0.0,55.0,73.0,12.0,6.0,0.0,0.0
235,10/25/2020 02:00:00 PM,140279,792,3266149.0,31865.0,3.17,0.13,1738650.0,11210.0,446.0,343.0,103.0,-9.0,16757.0,52.0,8064.0,9.0,43513.0,37023.0,29634.0,2687.0,6520.0,20902.0,3950.0,5.0,6.0,1606.0,1687.0,453.0,28.0,78.0,0.0,71.0,75.0,0.0,55.0,73.0,12.0,6.0,0.0,0.0
236,10/26/2020 02:00:00 PM,140844,565,3287956.0,21807.0,3.25,0.08,1747527.0,8877.0,456.0,344.0,112.0,10.0,16819.0,62.0,8067.0,3.0,43642.0,37220.0,29727.0,2695.0,6558.0,21002.0,3953.0,3.0,4.0,1607.0,1689.0,454.0,28.0,78.0,0.0,71.0,75.0,0.0,55.0,73.0,12.0,6.0,0.0,0.0
237,10/27/2020 02:00:00 PM,141741,897,3311143.0,23187.0,3.35,0.1,1756353.0,8826.0,471.0,366.0,105.0,15.0,16859.0,40.0,8099.0,32.0,43861.0,37519.0,29910.0,2712.0,6596.0,21143.0,3962.0,9.0,6.0,1608.0,1694.0,454.0,28.0,78.0,0.0,71.0,75.0,0.0,55.0,73.0,12.0,6.0,0.0,0.0
238,10/28/2020 02:00:00 PM,142425,684,3333562.0,22419.0,3.36,0.01,1763527.0,7174.0,501.0,387.0,114.0,30.0,16910.0,51.0,8117.0,18.0,44035.0,37775.0,30054.0,2730.0,6628.0,21203.0,3969.0,7.0,12.0,1616.0,1697.0,454.0,28.0,78.0,0.0,71.0,75.0,0.0,55.0,73.0,12.0,6.0,0.0,0.0
239,10/29/2020 02:00:00 PM,143387,962,3361281.0,27719.0,3.52,0.16,1773461.0,9934.0,502.0,382.0,120.0,1.0,16971.0,61.0,8144.0,27.0,44289.0,38112.0,30255.0,2750.0,6680.0,21301.0,3980.0,11.0,13.0,1617.0,1705.0,454.0,29.0,79.0,0.0,72.0,75.0,0.0,55.0,72.0,12.0,6.0,0.0,2.0
240,10/30/2020 02:00:00 PM,144314,927,3389678.0,28397.0,3.71,0.19,1782204.0,8743.0,513.0,387.0,126.0,11.0,17023.0,52.0,8164.0,20.0,44529.0,38458.0,30430.0,2766.0,6713.0,21418.0,3990.0,10.0,10.0,1618.0,1713.0,454.0,29.0,79.0,0.0,72.0,75.0,0.0,55.0,73.0,12.0,6.0,0.0,1.0
241,10/31/2020 02:00:00 PM,145281,967,3422662.0,32984.0,3.77,0.06,1793391.0,11187.0,520.0,394.0,126.0,7.0,17093.0,70.0,8181.0,17.0,44775.0,38807.0,30644.0,2790.0,6745.0,21520.0,4000.0,10.0,8.0,1619.0,1719.0,455.0,29.0,79.0,0.0,72.0,75.0,0.0,55.0,73.0,12.0,6.0,0.0,1.0
242,11/01/2020 03:00:00 PM,146145,864,3452416.0,29754.0,3.84,0.07,1803035.0,9644.0,523.0,396.0,127.0,3.0,17178.0,85.0,8199.0,18.0,45026.0,39114.0,30801.0,2810.0,6792.0,21602.0,4004.0,4.0,5.0,1621.0,1727.0,455.0,29.0,79.0,0.0,73.0,75.0,0.0,56.0,73.0,12.0,6.0,0.0,1.0
243,11/02/2020 03:00:00 PM,146995,850,3479230.0,26814.0,3.94,0.1,1813450.0,10415.0,529.0,396.0,133.0,6.0,17252.0,74.0,8201.0,2.0,45273.0,39362.0,30957.0,2823.0,6828.0,21752.0,4007.0,3.0,6.0,1622.0,1726.0,456.0,29.0,79.0,0.0,73.0,75.0,0.0,56.0,73.0,12.0,6.0,0.0,1.0
244,11/03/2020 03:00:00 PM,147766,771,3499117.0,19887.0,3.93,-0.01,1820134.0,6684.0,562.0,419.0,143.0,33.0,17312.0,60.0,8223.0,22.0,45515.0,39662.0,31086.0,2836.0,6873.0,21794.0,4015.0,8.0,13.0,1623.0,1730.0,456.0,28.0,79.0,0.0,72.0,75.0,0.0,55.0,73.0,13.0,6.0,0.0,0.0
245,11/04/2020 03:00:00 PM,148766,1000,3524387.0,25270.0,4.1,0.17,1830301.0,10167.0,595.0,441.0,154.0,33.0,17363.0,51.0,8235.0,12.0,45723.0,39978.0,31214.0,2846.0,6915.0,22090.0,4025.0,10.0,11.0,1622.0,1738.0,457.0,28.0,79.0,0.0,72.0,75.0,0.0,55.0,73.0,13.0,6.0,0.0,0.0
246,11/05/2020 03:00:00 PM,149964,1198,3552331.0,27944.0,4.21,0.11,1840059.0,9758.0,588.0,431.0,157.0,-7.0,17435.0,72.0,8255.0,20.0,46059.0,40546.0,31433.0,2880.0,6994.0,22052.0,4035.0,10.0,14.0,1626.0,1742.0,457.0,28.0,79.0,0.0,72.0,75.0,0.0,55.0,73.0,13.0,6.0,0.0,0.0
247,11/06/2020 03:00:00 PM,151505,1541,3587697.0,35366.0,4.37,0.16,1851665.0,11606.0,609.0,457.0,152.0,21.0,17537.0,102.0,8262.0,7.0,46466.0,41107.0,31717.0,2913.0,7057.0,22245.0,4046.0,11.0,11.0,1631.0,1744.0,461.0,28.0,80.0,0.0,73.0,75.0,0.0,55.0,73.0,13.0,6.0,0.0,1.0
248,11/07/2020 03:00:00 PM,152915,1410,3624193.0,36496.0,4.54,0.17,1862399.0,10734.0,632.0,479.0,153.0,23.0,17627.0,90.0,8284.0,22.0,46824.0,41648.0,31957.0,2930.0,7140.0,22416.0,4052.0,6.0,13.0,1635.0,1748.0,461.0,28.0,81.0,0.0,74.0,75.0,0.0,55.0,73.0,13.0,6.0,0.0,2.0
249,11/08/2020 03:00:00 PM,153996,1081,3654459.0,30266.0,4.62,0.08,1872296.0,9897.0,655.0,492.0,163.0,23.0,17730.0,103.0,8291.0,7.0,47114.0,42120.0,32106.0,2951.0,7193.0,22512.0,4063.0,11.0,8.0,1638.0,1751.0,462.0,28.0,81.0,0.0,74.0,75.0,0.0,55.0,74.0,13.0,6.0,0.0,1.0
250,11/09/2020 03:00:00 PM,155371,1375,3678109.0,23650.0,5.05,0.43,1882274.0,9978.0,707.0,539.0,168.0,52.0,17833.0,103.0,8297.0,6.0,47474.0,42622.0,32302.0,2983.0,7256.0,22734.0,4072.0,9.0,12.0,1641.0,1755.0,463.0,28.0,81.0,0.0,74.0,75.0,0.0,55.0,74.0,13.0,6.0,0.0,1.0
251,11/10/2020 03:00:00 PM,156709,1338,3702658.0,24549.0,5.24,0.19,1891138.0,8864.0,761.0,585.0,176.0,54.0,17914.0,81.0,8305.0,8.0,47855.0,43083.0,32541.0,3017.0,7305.0,22908.0,4084.0,12.0,15.0,1642.0,1761.0,464.0,28.0,81.0,0.0,74.0,75.0,0.0,55.0,74.0,13.0,6.0,0.0,1.0
252,11/11/2020 03:00:00 PM,158423,1714,3729915.0,27257.0,5.6,0.36,1902413.0,11275.0,805.0,612.0,193.0,44.0,18012.0,98.0,8313.0,8.0,48267.0,43765.0,32817.0,3056.0,7381.0,23137.0,4100.0,16.0,11.0,1647.0,1770.0,466.0,28.0,81.0,0.0,74.0,75.0,0.0,56.0,74.0,13.0,6.0,0.0,0.0
253,11/12/2020 03:00:00 PM,159900,1477,3761513.0,31598.0,5.65,0.05,1912085.0,9672.0,863.0,664.0,199.0,58.0,18139.0,127.0,8323.0,10.0,48766.0,44380.0,33033.0,3101.0,7436.0,23184.0,4112.0,12.0,18.0,1658.0,1772.0,467.0,28.0,81.0,0.0,74.0,75.0,0.0,56.0,74.0,13.0,6.0,0.0,0.0
254,11/13/2020 03:00:00 PM,161769,1869,3793532.0,32019.0,5.87,0.22,1922533.0,10448.0,914.0,706.0,208.0,51.0,18281.0,142.0,8343.0,20.0,49248.0,45110.0,33319.0,3129.0,7524.0,23439.0,4124.0,12.0,20.0,1661.0,1776.0,468.0,28.0,81.0,0.0,74.0,75.0,0.0,56.0,74.0,13.0,6.0,0.0,0.0
255,11/14/2020 03:00:00 PM,164090,2321,3831159.0,37627.0,6.16,0.29,1934079.0,11546.0,921.0,703.0,218.0,7.0,18458.0,177.0,8362.0,19.0,49857.0,46026.0,33619.0,3166.0,7619.0,23803.0,4144.0,20.0,12.0,1665.0,1784.0,469.0,28.0,81.0,0.0,74.0,75.0,0.0,56.0,74.0,13.0,6.0,0.0,0.0
256,11/15/2020 03:00:00 PM,165930,1840,3859733.0,28574.0,6.57,0.41,1944536.0,10457.0,938.0,700.0,238.0,17.0,18576.0,118.0,8374.0,12.0,50362.0,46745.0,33829.0,3204.0,7697.0,24093.0,4153.0,9.0,16.0,1673.0,1790.0,469.0,28.0,81.0,0.0,74.0,75.0,0.0,56.0,74.0,13.0,6.0,0.0,0.0
257,11/16/2020 03:00:00 PM,167656,1726,3894566.0,34833.0,6.45,-0.12,1955619.0,11083.0,985.0,748.0,237.0,47.0,18688.0,112.0,8380.0,6.0,50866.0,47465.0,34028.0,3246.0,7780.0,24271.0,4160.0,7.0,16.0,1677.0,1791.0,470.0,28.0,81.0,0.0,74.0,75.0,0.0,56.0,74.0,13.0,6.0,0.0,0.0
258,11/17/2020 03:00:00 PM,169805,2149,3922306.0,27740.0,6.85,0.4,1965796.0,10177.0,1046.0,791.0,255.0,61.0,18812.0,124.0,8408.0,28.0,51416.0,48245.0,34373.0,3286.0,7874.0,24611.0,4186.0,26.0,19.0,1684.0,1800.0,471.0,28.0,81.0,0.0,74.0,75.0,0.0,56.0,74.0,13.0,6.0,0.0,0.0
259,11/18/2020 03:00:00 PM,171823,2018,3954107.0,31801.0,6.82,-0.03,1977512.0,11716.0,1144.0,874.0,270.0,98.0,18959.0,147.0,8421.0,13.0,51959.0,49109.0,34622.0,3333.0,7964.0,24836.0,4201.0,15.0,22.0,1687.0,1814.0,472.0,29.0,81.0,0.0,74.0,76.0,0.0,56.0,74.0,13.0,6.0,0.0,1.0
260,11/19/2020 03:00:00 PM,174733,2910,3998070.0,43963.0,7.19,0.37,1994775.0,17263.0,1192.0,932.0,260.0,48.0,19134.0,175.0,8441.0,20.0,52705.0,50204.0,34983.0,3391.0,8086.0,25364.0,4220.0,19.0,16.0,1690.0,1829.0,472.0,30.0,81.0,1.0,75.0,77.0,0.0,57.0,74.0,13.0,6.0,0.0,2.0
261,11/20/2020 03:00:00 PM,177086,2353,4039322.0,41252.0,7.17,-0.02,2008345.0,13570.0,1207.0,946.0,261.0,15.0,19282.0,148.0,8474.0,33.0,53367.0,51076.0,35273.0,3439.0,8184.0,25747.0,4245.0,25.0,18.0,1692.0,1845.0,473.0,30.0,82.0,0.0,76.0,77.0,0.0,58.0,75.0,13.0,6.0,0.0,1.0
262,11/21/2020 03:00:00 PM,179971,2885,4090832.0,51510.0,7.13,-0.04,2026318.0,17973.0,1229.0,951.0,278.0,22.0,19434.0,152.0,8498.0,24.0,54119.0,52082.0,35514.0,3480.0,8253.0,26523.0,4261.0,16.0,36.0,1697.0,1862.0,476.0,30.0,83.0,0.0,76.0,78.0,0.0,58.0,76.0,13.0,6.0,0.0,1.0
263,11/22/2020 03:00:00 PM,182139,2168,4140727.0,49895.0,6.82,-0.31,2043250.0,16932.0,1237.0,969.0,268.0,8.0,19636.0,202.0,8506.0,8.0,54785.0,53248.0,35805.0,3546.0,8353.0,26402.0,4279.0,18.0,19.0,1702.0,1869.0,476.0,31.0,83.0,0.0,77.0,78.0,0.0,58.0,77.0,13.0,6.0,0.0,1.0
264,11/23/2020 03:00:00 PM,183797,1658,4171674.0,30947.0,6.88,0.06,2054695.0,11445.0,1276.0,987.0,289.0,39.0,19769.0,133.0,8511.0,5.0,55302.0,53914.0,35967.0,3587.0,8434.0,26593.0,4293.0,14.0,32.0,1705.0,1880.0,476.0,30.0,84.0,0.0,78.0,77.0,0.0,57.0,77.0,13.0,6.0,0.0,2.0
265,11/24/2020 03:00:00 PM,185464,1667,4200836.0,29162.0,6.6,-0.28,2066560.0,11865.0,1341.0,1027.0,314.0,65.0,19914.0,145.0,8517.0,6.0,55775.0,54600.0,36218.0,3625.0,8520.0,26726.0,4325.0,32.0,29.0,1710.0,1900.0,476.0,29.0,85.0,0.0,78.0,78.0,0.0,57.0,79.0,13.0,6.0,0.0,1.0
266,11/25/2020 03:00:00 PM,188161,2697,4246351.0,45515.0,6.52,-0.08,2082499.0,15939.0,1406.0,1098.0,308.0,65.0,20068.0,154.0,8549.0,32.0,56544.0,55720.0,36545.0,3669.0,8618.0,27065.0,4363.0,38.0,34.0,1715.0,1916.0,477.0,28.0,85.0,0.0,77.0,78.0,0.0,57.0,79.0,13.0,6.0,0.0,0.0
267,11/26/2020 03:00:00 PM,190480,2319,4288122.0,41771.0,6.38,-0.14,2096687.0,14188.0,1453.0,1114.0,339.0,47.0,20280.0,212.0,8561.0,12.0,57241.0,56850.0,36842.0,3730.0,8743.0,27074.0,4392.0,29.0,31.0,1725.0,1938.0,481.0,28.0,85.0,0.0,77.0,78.0,0.0,57.0,79.0,13.0,6.0,0.0,0.0
268,11/27/2020 03:00:00 PM,192858,2378,4335442.0,47320.0,6.3,-0.08,2112687.0,16000.0,1435.0,1092.0,343.0,-18.0,20512.0,232.0,8565.0,4.0,57903.0,57735.0,37099.0,3795.0,8816.0,27510.0,4414.0,22.0,35.0,1733.0,1947.0,481.0,28.0,85.0,0.0,77.0,78.0,0.0,57.0,79.0,13.0,6.0,0.0,0.0
269,11/28/2020 03:00:00 PM,194448,1590,4363150.0,27708.0,6.38,0.08,2123122.0,10435.0,1446.0,1095.0,351.0,11.0,20713.0,201.0,8599.0,34.0,58365.0,58336.0,37317.0,3826.0,8871.0,27733.0,4447.0,33.0,32.0,1741.0,1970.0,481.0,28.0,85.0,0.0,77.0,78.0,0.0,57.0,79.0,13.0,6.0,0.0,0.0
270,11/29/2020 03:00:00 PM,196447,1999,4402399.0,39249.0,6.53,0.15,2136392.0,13270.0,1461.0,1102.0,359.0,15.0,20877.0,164.0,8607.0,8.0,58842.0,59209.0,37550.0,3876.0,8957.0,28013.0,4470.0,23.0,23.0,1744.0,1983.0,484.0,28.0,85.0,0.0,77.0,78.0,0.0,57.0,78.0,13.0,6.0,0.0,1.0
271,11/30/2020 03:00:00 PM,198370,1923,4429749.0,27350.0,6.86,0.33,2146539.0,10147.0,1527.0,1183.0,344.0,66.0,21051.0,174.0,8608.0,1.0,59359.0,60009.0,37766.0,3937.0,9043.0,28256.0,4486.0,16.0,33.0,1750.0,1991.0,488.0,28.0,85.0,0.0,77.0,78.0,0.0,57.0,78.0,13.0,6.0,0.0,1.0
272,12/01/2020 03:00:00 PM,201135,2765,4460445.0,30696.0,7.33,0.47,2156576.0,10037.0,1583.0,1233.0,350.0,56.0,21206.0,155.0,8613.0,5.0,60159.0,60858.0,38106.0,3989.0,9151.0,28872.0,4516.0,30.0,42.0,1760.0,2008.0,490.0,28.0,86.0,0.0,79.0,78.0,0.0,57.0,78.0,13.0,6.0,0.0,3.0
273,12/02/2020 03:00:00 PM,203355,2220,4496011.0,35566.0,7.52,0.19,2168003.0,11427.0,1578.0,1219.0,359.0,-5.0,21395.0,189.0,8648.0,35.0,60744.0,61776.0,38328.0,4032.0,9272.0,29203.0,4558.0,42.0,42.0,1772.0,2034.0,491.0,28.0,86.0,0.0,79.0,78.0,0.0,57.0,78.0,13.0,6.0,0.0,3.0
274,12/03/2020 03:00:00 PM,205399,2044,4527316.0,31305.0,7.68,0.16,2177942.0,9939.0,1573.0,1209.0,364.0,-5.0,21558.0,163.0,8675.0,27.0,61290.0,62676.0,38586.0,4084.0,9360.0,29403.0,4606.0,48.0,29.0,1781.0,2065.0,493.0,28.0,86.0,0.0,80.0,78.0,0.0,57.0,79.0,13.0,6.0,0.0,3.0
275,12/04/2020 03:00:00 PM,209191,3792,4583228.0,55912.0,8.0,0.32,2194096.0,16154.0,1594.0,1227.0,367.0,21.0,21756.0,198.0,8751.0,76.0,62197.0,64055.0,39082.0,4149.0,9484.0,30224.0,4630.0,24.0,35.0,1802.0,2089.0,494.0,29.0,87.0,0.0,81.0,79.0,0.0,58.0,79.0,14.0,7.0,0.0,2.0
276,12/05/2020 03:00:00 PM,212384,3193,4637128.0,53900.0,8.04,0.04,2210796.0,16700.0,1598.0,1219.0,379.0,4.0,21912.0,156.0,8780.0,29.0,63046.0,65224.0,39556.0,4202.0,9612.0,30744.0,4659.0,29.0,35.0,1806.0,2101.0,494.0,29.0,87.0,0.0,81.0,80.0,0.0,58.0,79.0,14.0,7.0,0.0,3.0
277,12/06/2020 03:00:00 PM,215027,2643,4685476.0,48348.0,8.14,0.1,2225595.0,14799.0,1576.0,1183.0,393.0,-22.0,22095.0,183.0,8785.0,5.0,63725.0,66317.0,39924.0,4276.0,9764.0,31021.0,4685.0,26.0,40.0,1815.0,2115.0,497.0,29.0,87.0,0.0,81.0,80.0,0.0,59.0,79.0,14.0,7.0,0.0,2.0
278,12/07/2020 03:00:00 PM,217329,2302,4730432.0,44956.0,7.89,-0.25,2240700.0,15105.0,1561.0,1173.0,388.0,-15.0,22259.0,164.0,8797.0,12.0,64402.0,67175.0,40275.0,4341.0,9897.0,31239.0,4705.0,20.0,44.0,1828.0,2127.0,497.0,28.0,87.0,0.0,81.0,79.0,0.0,58.0,79.0,14.0,6.0,0.0,3.0
279,12/08/2020 03:00:00 PM,219961,2632,4770832.0,40400.0,7.61,-0.28,2254514.0,13814.0,1653.0,1257.0,396.0,92.0,22421.0,162.0,8801.0,4.0,65043.0,67876.0,40552.0,4377.0,9971.0,32142.0,4755.0,50.0,47.0,1833.0,2151.0,497.0,27.0,87.0,0.0,82.0,79.0,0.0,58.0,80.0,14.0,6.0,0.0,3.0
280,12/09/2020 03:00:00 PM,222653,2692,4806845.0,36013.0,7.74,0.13,2267585.0,13071.0,1715.0,1299.0,416.0,62.0,22622.0,201.0,8833.0,32.0,65894.0,69171.0,40932.0,4449.0,10126.0,32081.0,4801.0,46.0,43.0,1847.0,2183.0,500.0,27.0,87.0,0.0,82.0,79.0,0.0,59.0,80.0,14.0,6.0,0.0,2.0
281,12/10/2020 03:00:00 PM,225855,3202,4855955.0,49110.0,7.71,-0.03,2284351.0,16766.0,1720.0,1304.0,416.0,5.0,22833.0,211.0,8878.0,45.0,66765.0,70347.0,41379.0,4519.0,10299.0,32546.0,4850.0,49.0,53.0,1859.0,2211.0,501.0,27.0,88.0,0.0,82.0,80.0,0.0,59.0,81.0,14.0,6.0,0.0,2.0
282,12/11/2020 03:00:00 PM,228471,2616,4904152.0,48197.0,7.49,-0.22,2298689.0,14338.0,1729.0,1313.0,416.0,9.0,23009.0,176.0,8910.0,32.0,67520.0,71275.0,41801.0,4583.0,10427.0,32865.0,4901.0,51.0,50.0,1870.0,2241.0,504.0,28.0,88.0,0.0,82.0,81.0,0.0,60.0,82.0,14.0,6.0,0.0,1.0
283,12/12/2020 03:00:00 PM,232009,3538,4969984.0,66618.0,7.42,-0.07,2315445.0,16756.0,1719.0,1313.0,406.0,-10.0,23189.0,180.0,8938.0,28.0,68466.0,72519.0,42293.0,4659.0,10587.0,33485.0,4937.0,36.0,50.0,1879.0,2273.0,510.0,28.0,88.0,0.0,82.0,81.0,0.0,60.0,82.0,14.0,6.0,0.0,1.0
284,12/13/2020 03:00:00 PM,234647,2638,5021377.0,51393.0,7.41,-0.01,2331001.0,15556.0,1679.0,1255.0,424.0,-40.0,23393.0,204.0,8944.0,6.0,69144.0,73462.0,42650.0,4731.0,10726.0,33934.0,4954.0,17.0,40.0,1887.0,2287.0,510.0,28.0,88.0,0.0,82.0,81.0,0.0,60.0,82.0,14.0,6.0,0.0,1.0
285,12/14/2020 03:00:00 PM,236961,2314,5061387.0,40010.0,7.46,0.05,2344023.0,13022.0,1742.0,1338.0,404.0,63.0,23558.0,165.0,8951.0,7.0,69786.0,74295.0,42968.0,4790.0,10853.0,34269.0,4978.0,24.0,50.0,1892.0,2294.0,516.0,28.0,88.0,0.0,83.0,81.0,0.0,60.0,82.0,14.0,6.0,0.0,2.0
286,12/15/2020 03:00:00 PM,239362,2401,5094572.0,33186.0,7.53,0.07,2354515.0,10492.0,1799.0,1388.0,411.0,57.0,23711.0,153.0,8958.0,7.0,70501.0,75106.0,43336.0,4843.0,10949.0,34627.0,5039.0,61.0,48.0,1906.0,2331.0,520.0,29.0,88.0,0.0,86.0,81.0,0.0,60.0,82.0,14.0,6.0,0.0,5.0
287,12/16/2020 03:00:00 PM,241767,2405,5131430.0,37014.0,7.49,-0.04,2365844.0,11329.0,1762.0,1363.0,399.0,-37.0,23908.0,197.0,8966.0,8.0,71159.0,75985.0,43618.0,4908.0,11080.0,35017.0,5103.0,64.0,54.0,1916.0,2374.0,521.0,29.0,88.0,0.0,86.0,81.0,0.0,61.0,82.0,14.0,6.0,0.0,4.0
288,12/17/2020 03:00:00 PM,243984,2217,5160976.0,29546.0,7.73,0.24,2374542.0,8698.0,1702.0,1308.0,394.0,-60.0,24136.0,228.0,9044.0,78.0,71786.0,76865.0,43865.0,4942.0,11186.0,35340.0,5152.0,49.0,45.0,1931.0,2402.0,524.0,30.0,88.0,0.0,86.0,81.0,0.0,60.0,82.0,14.0,6.0,0.0,5.0
289,12/18/2020 03:00:00 PM,246553,2569,5205154.0,44178.0,7.77,0.04,2387177.0,12635.0,1686.0,1287.0,399.0,-16.0,24310.0,174.0,9064.0,20.0,72524.0,77779.0,44241.0,5001.0,11274.0,35734.0,5188.0,36.0,58.0,1947.0,2430.0,527.0,30.0,90.0,0.0,88.0,82.0,0.0,60.0,84.0,14.0,7.0,0.0,5.0
290,12/19/2020 03:00:00 PM,248754,2201,5241559.0,36412.0,7.83,0.06,2396720.0,9543.0,1635.0,1250.0,385.0,-51.0,24422.0,112.0,9098.0,34.0,73091.0,78672.0,44520.0,5051.0,11387.0,36033.0,5242.0,54.0,51.0,1963.0,2456.0,529.0,30.0,90.0,0.0,88.0,82.0,0.0,60.0,85.0,15.0,7.0,0.0,3.0
291,12/20/2020 03:00:00 PM,250808,2054,5284171.0,42613.0,7.68,-0.15,2407783.0,11063.0,1662.0,1256.0,406.0,27.0,24623.0,201.0,9114.0,16.0,73644.0,79528.0,44722.0,5099.0,11467.0,36348.0,5279.0,37.0,30.0,1976.0,2477.0,532.0,30.0,90.0,0.0,87.0,82.0,0.0,60.0,85.0,15.0,7.0,0.0,2.0
292,12/21/2020 03:00:00 PM,253073,2265,5324491.0,40320.0,7.72,0.04,2420417.0,12634.0,1676.0,1277.0,399.0,14.0,24758.0,135.0,9128.0,14.0,74271.0,80358.0,45036.0,5153.0,11586.0,36669.0,5302.0,23.0,50.0,1987.0,2500.0,532.0,30.0,90.0,0.0,87.0,82.0,0.0,60.0,85.0,15.0,7.0,0.0,2.0
293,12/22/2020 03:00:00 PM,255397,2324,5380189.0,55698.0,7.47,-0.25,2435353.0,14936.0,1717.0,1317.0,400.0,41.0,24955.0,197.0,9128.0,0.0,74860.0,81219.0,45308.0,5220.0,11699.0,37091.0,5353.0,51.0,48.0,2002.0,2522.0,537.0,30.0,88.0,0.0,85.0,81.0,0.0,60.0,83.0,14.0,7.0,0.0,2.0
294,12/23/2020 03:00:00 PM,257862,2465,5419999.0,39814.0,7.36,-0.11,2447078.0,11725.0,1776.0,1357.0,419.0,59.0,25072.0,117.0,9197.0,69.0,75524.0,82179.0,45643.0,5275.0,11817.0,37424.0,5402.0,49.0,42.0,2020.0,2556.0,538.0,30.0,88.0,0.0,85.0,81.0,0.0,60.0,83.0,14.0,7.0,0.0,2.0
295,12/24/2020 03:00:00 PM,260728,2866,5465868.0,45869.0,7.12,-0.24,2460491.0,13413.0,1760.0,1334.0,426.0,-16.0,25072.0,0.0,9197.0,0.0,76211.0,83339.0,46040.0,5354.0,11962.0,37822.0,5462.0,60.0,42.0,2035.0,2591.0,540.0,30.0,87.0,0.0,84.0,81.0,0.0,60.0,83.0,14.0,7.0,0.0,1.0
296,12/25/2020 03:00:00 PM,263160,2432,5507948.0,42080.0,7.11,-0.01,2471804.0,11313.0,1721.0,1297.0,424.0,-39.0,25541.0,469.0,9272.0,75.0,76780.0,84277.0,46352.0,5426.0,12086.0,38239.0,5493.0,31.0,34.0,2048.0,2615.0,543.0,30.0,88.0,0.0,85.0,81.0,0.0,60.0,83.0,14.0,7.0,0.0,2.0
297,12/26/2020 03:00:00 PM,265440,2280,5546035.0,38087.0,7.1,-0.01,2482720.0,10916.0,1685.0,1261.0,424.0,-36.0,25717.0,176.0,9272.0,0.0,77350.0,85197.0,46631.0,5478.0,12201.0,38583.0,5514.0,21.0,52.0,2056.0,2631.0,545.0,30.0,88.0,0.0,85.0,81.0,0.0,60.0,83.0,14.0,7.0,0.0,2.0
298,12/27/2020 03:00:00 PM,267198,1758,5572763.0,26728.0,7.48,0.38,2490941.0,8221.0,1692.0,1274.0,418.0,7.0,25851.0,134.0,9300.0,28.0,77826.0,85908.0,46855.0,5529.0,12283.0,38797.0,5545.0,31.0,42.0,2062.0,2640.0,548.0,30.0,88.0,0.0,86.0,81.0,0.0,60.0,84.0,14.0,7.0,0.0,2.0
299,12/28/2020 03:00:00 PM,269183,1985,5611691.0,38928.0,7.42,-0.06,2502325.0,11384.0,1738.0,1315.0,423.0,46.0,26078.0,227.0,9300.0,0.0,78325.0,86664.0,47107.0,5588.0,12364.0,39135.0,5573.0,28.0,53.0,2071.0,2655.0,550.0,30.0,88.0,0.0,86.0,81.0,0.0,60.0,84.0,14.0,7.0,0.0,2.0
300,12/29/2020 03:00:00 PM,271061,1878,5632401.0,20710.0,8.1,0.68,2508079.0,5754.0,1725.0,1305.0,420.0,-13.0,26247.0,169.0,9302.0,2.0,78846.0,87390.0,47352.0,5641.0,12466.0,39366.0,5636.0,63.0,51.0,2084.0,2679.0,552.0,30.0,88.0,0.0,86.0,81.0,0.0,60.0,85.0,14.0,7.0,0.0,1.0
301,12/30/2020 03:00:00 PM,273689,2628,5672680.0,40279.0,8.22,0.12,2516856.0,8777.0,1756.0,1346.0,410.0,31.0,26447.0,200.0,9302.0,0.0,79556.0,88461.0,47657.0,5701.0,12596.0,39718.0,5681.0,45.0,49.0,2094.0,2722.0,556.0,30.0,88.0,0.0,86.0,81.0,0.0,60.0,85.0,14.0,7.0,0.0,1.0
302,12/31/2020 03:00:00 PM,276662,2973,5708030.0,35860.0,8.52,0.3,2525806.0,8950.0,1773.0,1374.0,399.0,17.0,26636.0,189.0,9355.0,53.0,80223.0,89801.0,47989.0,5794.0,12735.0,40120.0,5727.0,46.0,43.0,2108.0,2753.0,563.0,30.0,89.0,0.0,86.0,82.0,0.0,60.0,85.0,14.0,7.0,0.0,2.0
